    1    1   -11.
    3    1    -7.
    7    1    -2.
    9    1    -6.
   10    1     6.
    2    2    -3.
   17    2    -4.
    3    3    -8.
    5    3    -5.
    4    4    -4.
    5    4    -8.
    8    4     2.
   13    4    -6.
    1    5    -1.
    5    5     7.
   21    5    -1.
    1    6     5.
    3    6     7.
    6    6    -4.
   15    6    -3.
    4    7     5.
    7    7     2.
    9    7     8.
   13    7     1.
   23    7     2.
    4    8    -1.
    8    8     5.
   22    8     5.
    3    9     3.
    9    9    -2.
   16    9    -8.
   10   10    -9.
   15   10     6.
   17   10    -1.
   18   10    -2.
    4   11     4.
    6   11     1.
    9   11    -8.
   11   11    -1.
   18   11    -8.
   20   11     2.
   24   11    -7.
    3   12    -5.
   10   12    -1.
   12   12     6.
    1   13     7.
   10   13     2.
   13   13    -1.
   19   13     2.
    8   14    -5.
   14   14     1.
    4   15    -4.
    8   15    -2.
   11   15    -1.
   15   15    12.
   17   15    -6.
   11   16    -6.
   13   16    -6.
   16   16    -8.
   24   16     6.
    8   17     7.
    9   17     6.
   14   17    -1.
   15   17    -6.
   17   17     1.
   18   17    -2.
   11   18     8.
   18   18     8.
    4   19    -8.
   15   19    -3.
   19   19     2.
   20   19     3.
    2   20     3.
    4   20    -6.
    5   20     2.
    6   20    -3.
   20   20     5.
   22   20    -6.
   24   20    -7.
   21   21    -1.
   22   21     4.
   23   21    -4.
    4   22     2.
    5   22     4.
    9   22     2.
   22   22    -5.
   24   22    -2.
    6   23    -8.
    8   23     7.
   23   23     6.
    5   24     8.
   12   24     6.
   24   24     4.
