    1    1    -4.
   13    1     4.
    2    2    -8.
   18    2     5.
    3    3    -1.
   12    3     4.
   14    3    -8.
    4    4   -11.
    9    4    -6.
   11    4    -1.
   14    4    -5.
    5    5    12.
    8    5     5.
   10    5     4.
   11    5    -8.
   15    5    -8.
    6    6     2.
   14    6     2.
   15    6    -8.
   17    6    -3.
    7    7    -4.
    9    7     8.
   12    7     8.
    3    8    -6.
    5    8     6.
    6    8     2.
    7    8     7.
    8    8     2.
   13    8     5.
   17    8    -6.
    9    9    14.
   11    9    -5.
   17    9     2.
   18    9     4.
    2   10    -8.
    4   10    -6.
   10   10     1.
    4   11    -5.
    7   11    -3.
   10   11     3.
   11   11   -16.
   12   12     6.
   13   12     5.
   15   12    -2.
   12   13    -4.
   13   13    -9.
   16   13    -5.
    1   14    -2.
    3   14    -5.
    8   14    -2.
   14   14    12.
   17   14    -1.
    8   15     1.
   12   15     6.
   15   15   -23.
   11   16    -2.
   16   16    -5.
   14   17     1.
   17   17     4.
    1   18    -2.
    5   18    -6.
   13   18    -5.
   15   18    -5.
   18   18    -9.
