    1    1     5.
   17    1    -4.
   21    1     1.
    2    2    -3.
   13    2    -1.
   22    2     7.
    1    3    -4.
    3    3     4.
    4    3    -8.
    5    3    -1.
   12    3     8.
   15    3    -2.
   16    3     5.
    4    4     1.
   12    4    -7.
   14    4     1.
   16    4    -6.
    5    5    13.
   19    5    -3.
    3    6     6.
    6    6     7.
    7    6     1.
   11    6     5.
   12    6     4.
   21    6    -4.
    7    7    -6.
   10    7    -5.
   11    7     6.
   15    7     3.
   16    7    -8.
    3    8     8.
    8    8   -14.
   10    8    -5.
   11    8     1.
   14    8     1.
    6    9    -2.
    9    9   -14.
   10    9    -6.
   21    9    -3.
    1   10     3.
    3   10    -2.
    4   10     8.
   10   10     3.
   13   10     3.
   18   10    -7.
   19   10     6.
    4   11    -2.
    5   11    -2.
   11   11    11.
   12   11    -4.
   10   12     1.
   12   12   -30.
    4   13    -1.
    5   13    -3.
    7   13    -1.
    8   13    -3.
   13   13   -10.
    5   14    -3.
    9   14     7.
   10   14     2.
   11   14     6.
   14   14    -2.
   20   14    -3.
   21   14     6.
    6   15     5.
    8   15     8.
   15   15    12.
   17   15     5.
    1   16    -6.
   16   16    -5.
    5   17     8.
    8   17     3.
   12   17    -7.
   14   17    -4.
   17   17    -1.
   20   17     2.
   15   18    -3.
   18   18    -7.
   13   19     8.
   15   19     5.
   16   19    -8.
   19   19    -3.
    2   20     3.
    7   20     6.
   20   20     5.
    9   21    -4.
   11   21     5.
   15   21    -3.
   21   21    -2.
   22   21    -2.
    9   22    -3.
   22   22     9.
