    1    1    22.
   14    1     7.
    1    2     3.
    2    2     6.
   12    2    -7.
    3    3    -1.
    5    3     6.
    9    3     2.
    1    4     8.
    3    4     5.
    4    4    -8.
   16    4    -5.
    1    5     6.
    5    5     6.
    6    5    -4.
   10    5    -5.
   11    5    -4.
    3    6    -3.
    6    6     8.
    8    6    -6.
   10    6    -3.
   13    6    -6.
   14    6     1.
    1    7     5.
    7    7    -4.
   12    7    -6.
   15    7     4.
    7    8     4.
    8    8    -6.
   10    8    -2.
   16    8    -6.
    9    9     2.
    6   10    -5.
   10   10     3.
   11   10     6.
   13   10     2.
   10   11     7.
   11   11    10.
   12   11     5.
    3   12    -5.
   12   12     8.
   14   12     7.
    2   13    -1.
    3   13    -4.
   13   13    -4.
    2   14     5.
    6   14    -7.
   14   14    -1.
   15   14     1.
    4   15    -8.
   15   15     3.
   16   16   -11.
