    1    1    -2.
    5    1     5.
    8    1     8.
   21    1    -2.
   27    1    -2.
    2    2    -2.
    6    2    -4.
    7    2     2.
    9    2    -2.
   11    2    -6.
   28    2     7.
    1    3     2.
    3    3     6.
    5    3    -8.
    7    3     4.
    8    3     7.
   10    3    -1.
   14    3    -7.
   16    3     4.
   25    3     7.
    4    4    -8.
   21    4    -8.
    3    5    -2.
    5    5    -4.
    8    5    -8.
   17    5     5.
    6    6   -13.
   13    6     8.
   18    6    -6.
   19    6    -1.
   21    6     5.
   25    6    -5.
    7    7   -10.
    8    7    -7.
   18    7     7.
   25    7     8.
   28    7     8.
    5    8     7.
    8    8    10.
    9    8    -4.
   12    8    -7.
   13    8     1.
   14    8    -8.
   26    8     3.
   27    8     4.
    9    9   -16.
   29    9     3.
   10   10   -15.
   17   10    -4.
   19   10    -2.
   11   11   -11.
   17   11    -2.
    3   12     4.
    5   12    -7.
    6   12     7.
   12   12     6.
   14   12    -1.
   21   12    -3.
   23   12     6.
   27   12    -8.
   28   12     3.
    3   13     1.
   13   13   -23.
   14   13    -5.
   19   13    -3.
   24   13    -3.
   14   14   -18.
   20   14    -4.
    1   15    -1.
   10   15     8.
   13   15    -1.
   15   15     5.
   21   15     1.
   27   15     6.
    2   16    -2.
    6   16    -7.
   13   16     3.
   14   16     1.
   16   16     4.
    7   17    -1.
    8   17     3.
   10   17     2.
   17   17    -8.
   19   17    -2.
   22   17    -6.
   28   17    -4.
    3   18    -1.
    9   18     7.
   15   18     2.
   18   18     7.
   19   18    -6.
   22   18    -8.
   27   18     5.
    5   19     7.
    9   19     5.
   12   19    -1.
   19   19   -10.
   23   19     2.
   24   19    -3.
   25   19     2.
    1   20     1.
   14   20     5.
   18   20    -6.
   20   20     3.
    6   21    -7.
    8   21     5.
    9   21     6.
   10   21     2.
   17   21     1.
   21   21     9.
    1   22     7.
    4   22    -4.
    7   22     3.
   11   22     5.
   12   22     8.
   15   22    -4.
   22   22   -10.
   25   22     4.
    8   23    -8.
    9   23    -5.
   11   23    -5.
   17   23     1.
   20   23    -1.
   21   23     8.
   23   23    -8.
   25   23     6.
   27   23    -6.
   28   23    -5.
   11   24    -7.
   12   24     5.
   21   24     6.
   24   24     7.
    4   25    -4.
    9   25    -2.
   14   25     7.
   15   25     1.
   25   25   -24.
   26   25    -1.
    1   26     7.
   10   26    -7.
   17   26     7.
   22   26     5.
   26   26    -4.
   28   26    -2.
    6   27     8.
    9   27    -7.
   10   27    -1.
   13   27     4.
   27   27     9.
   28   27     7.
    6   28    -6.
   13   28     6.
   22   28    -1.
   23   28     4.
   24   28    -7.
   25   28    -4.
   28   28    16.
   29   28    -4.
   12   29     3.
   29   29     7.
