    1    1    -5.
    7    1    -8.
    8    1     7.
   14    1    -4.
    2    2    -8.
    7    2    -8.
   12    2    -5.
   16    2    -7.
    3    3     3.
   13    3     6.
   16    3     6.
    4    4    11.
    9    4    -5.
   10    4    -4.
    5    5   -17.
   10    5     3.
    2    6     2.
    6    6    -4.
   13    6    -3.
    7    7    -8.
   11    7     2.
    6    8     2.
    8    8     6.
    9    8     1.
   10    8     6.
   12    8     4.
    4    9    -5.
    9    9     4.
   12    9    -8.
   14    9     8.
   17    9     3.
    5   10    -5.
   10   10    -3.
    2   11    -6.
    4   11     6.
    5   11     5.
    8   11    -1.
   10   11    -4.
   11   11    -2.
   14   11    -5.
   15   11    -2.
    6   12    -2.
   12   12    -9.
   17   12    -1.
    2   13    -7.
   13   13    -9.
   14   14    17.
   15   14     6.
    1   15     5.
    2   15     7.
    3   15    -3.
    5   15     7.
   15   15    -6.
    7   16    -8.
   15   16    -2.
   16   16    13.
   17   17    -4.
