    1    1     3.
    4    1     4.
    9    1    -5.
    2    2     5.
   13    2    -8.
   16    2     1.
    3    3     6.
   24    3    -4.
    4    4    -8.
   11    4    -8.
   13    4     1.
   15    4    -8.
   18    4     2.
    2    5     1.
    5    5    -6.
   14    5    -6.
   16    5    -2.
   20    5     3.
    6    6     7.
   11    6     4.
   17    6     4.
   23    6    -5.
    1    7     8.
    2    7    -8.
    7    7     5.
    8    7     5.
   12    7     7.
   14    7     1.
    4    8     4.
    7    8     5.
    8    8     8.
   19    8     3.
    9    9     5.
   10    9    -3.
   10   10     1.
   12   10    -6.
   13   10     5.
   11   11     7.
    6   12    -5.
    9   12     1.
   12   12    18.
   15   12     3.
   16   12     8.
   22   12     8.
    5   13     6.
   13   13     9.
   18   13     6.
    9   14     1.
   14   14     9.
   15   14    -4.
   18   14    -8.
   19   14    -4.
    1   15    -8.
    2   15    -6.
    6   15     1.
   13   15     3.
   15   15    19.
   23   15    -6.
   16   16     9.
   22   16     3.
   24   16    -8.
    6   17    -1.
   14   17    -1.
   17   17    -1.
   14   18     1.
   15   18     4.
   18   18     3.
   21   18    -6.
    2   19     7.
    4   19     8.
   12   19     5.
   15   19    -3.
   17   19    -4.
   19   19     4.
   24   19    -1.
    2   20    -1.
   15   20    -3.
   17   20    -7.
   20   20     3.
    3   21     6.
   21   21     6.
   11   22     5.
   18   22     3.
   19   22     7.
   22   22     5.
    8   23    -3.
   10   23    -4.
   19   23     4.
   23   23    -1.
    1   24     3.
   14   24     4.
   24   24   -13.
