    1    1    -6.
   16    1    -7.
    2    2   -12.
    8    2    -8.
    9    2     7.
    2    3    -4.
    3    3   -15.
    8    3     3.
   15    3    -7.
   16    3     6.
    4    4     6.
   10    4     8.
   12    4    -4.
   14    4    -3.
    3    5    -7.
    5    5     3.
    7    5     7.
    1    6     4.
    5    6     6.
    6    6     7.
   10    6    -1.
   16    6     3.
    2    7     6.
    5    7    -8.
    7    7    -1.
   11    7     2.
    3    8    -7.
    8    8    14.
   14    8    -6.
    9    9    -7.
   10    9     6.
   13    9    -3.
    1   10     2.
    4   10     6.
    6   10     7.
    8   10     4.
   10   10    16.
   13   10     2.
    5   11     1.
    7   11     6.
   11   11     2.
   14   11     7.
    1   12    -4.
   10   12    -3.
   12   12   -12.
   13   12    -6.
   13   13    -1.
   15   13    -4.
    2   14    -2.
   12   14     8.
   14   14   -16.
    8   15     1.
   15   15    -3.
    3   16    -1.
   16   16    10.
