    1    1     2.
   13    1     1.
    2    2    13.
    6    2     2.
   10    2     3.
   11    2     7.
   12    2    -7.
   19    2     7.
   26    2     2.
   29    2     2.
    3    3    -5.
   13    3    -1.
   17    3    -6.
   20    3     4.
    1    4     4.
    4    4    -1.
    8    4    -1.
   11    4     1.
   12    4    -7.
   19    4    -6.
    2    5     4.
    4    5    -2.
    5    5    -4.
    8    5     7.
    9    5    -4.
   13    5    -6.
   16    5     6.
   22    5     3.
   26    5     2.
    6    6    -7.
    7    6    -6.
    8    6    -4.
   14    6    -7.
   15    6     8.
   16    6    -3.
   18    6    -8.
   23    6     1.
    2    7     4.
    7    7   -14.
    9    7    -1.
   21    7     3.
   22    7     5.
   23    7    -8.
   26    7    -6.
    2    8    -3.
    8    8    -1.
   10    8    -4.
   11    8    -6.
   24    8     8.
    1    9     1.
    7    9    -6.
    8    9    -2.
    9    9    11.
   13    9     8.
   20    9    -4.
   22    9    -2.
   10   10    12.
   11   10     7.
   23   10     1.
    2   11    -4.
    4   11     4.
    6   11    -2.
    8   11     6.
   11   11    -9.
   13   11     1.
    2   12    -7.
    7   12    -6.
   12   12     3.
   15   12    -4.
   16   12    -1.
   19   12     1.
   21   12     4.
   24   12    -4.
   26   12     4.
    1   13    -8.
    5   13    -1.
   13   13    -1.
   25   13     1.
    1   14    -8.
    2   14    -1.
   10   14    -4.
   13   14    -7.
   14   14    -7.
   18   14     5.
   25   14    -8.
    1   15    -3.
    6   15     3.
   15   15     2.
   27   15    -7.
    6   16     4.
    7   16     5.
   16   16    18.
   22   16     6.
   23   16     5.
   26   16     1.
    2   17    -6.
   12   17    -3.
   17   17    14.
   21   17    -3.
   23   17    -6.
   29   17     2.
   13   18    -1.
   18   18    19.
   20   18    -2.
   23   18     4.
    5   19    -3.
    7   19    -6.
    9   19    -1.
   15   19    -3.
   16   19    -8.
   19   19   -12.
   20   19     6.
   22   19    -5.
   26   19    -7.
    7   20     1.
   10   20     1.
   15   20     7.
   18   20    -5.
   20   20   -11.
    6   21    -1.
   11   21    -8.
   21   21     5.
   26   21    -3.
    7   22     6.
   18   22     1.
   22   22   -18.
    3   23     5.
   23   23   -11.
   25   23    -2.
    1   24     5.
    4   24    -5.
    7   24    -2.
   17   24    -8.
   24   24    12.
   28   24    -4.
    1   25    -5.
   11   25     6.
   15   25     4.
   25   25    -1.
   29   25    -2.
    4   26     6.
    8   26     6.
   26   26    -1.
    8   27     7.
   15   27    -5.
   21   27    -3.
   22   27    -8.
   27   27    11.
   28   27     2.
    9   28     7.
   15   28    -1.
   20   28    -1.
   22   28    -5.
   25   28    -8.
   28   28     2.
    6   29     3.
   19   29     2.
   27   29     4.
   29   29     6.
