    1    1     6.
    3    1     3.
    6    1    -5.
   16    1     3.
    2    2    12.
   14    2     7.
   17    2     8.
   18    2     6.
   22    2    -2.
    3    3     6.
    5    3    -3.
   19    3    -4.
   23    3     2.
    4    4     1.
   14    4    -4.
   15    4    -3.
   17    4    -1.
   26    4     3.
    5    5    -8.
    7    5     1.
    9    5    -1.
   12    5    -5.
   21    5     5.
   24    5    -2.
   26    5     5.
    2    6    -4.
    5    6     5.
    6    6    10.
    8    6     7.
   10    6     8.
   13    6    -3.
   14    6    -8.
   20    6     2.
   22    6     6.
   26    6     7.
    1    7    -6.
    5    7     2.
    7    7     9.
   23    7     2.
   28    7     6.
    8    8    -9.
   12    8    -3.
   14    8     6.
   15    8     5.
   17    8    -7.
   24    8    -4.
    4    9     1.
    9    9     9.
   21    9     4.
   25    9     1.
   27    9     8.
   30    9     1.
   10   10     5.
   16   10    -7.
   18   10    -4.
   22   10     6.
   26   10     2.
   30   10    -8.
    3   11     8.
    7   11     3.
   11   11    -6.
   15   11     2.
   16   11     7.
   12   12    -9.
   19   12     1.
   29   12    -4.
    2   13    -3.
   13   13     3.
   16   13     7.
   18   13    -4.
   19   13    -8.
    3   14     1.
    5   14     3.
   13   14    -6.
   14   14   -13.
   16   14     1.
    5   15    -8.
   15   15     5.
   18   15     3.
   20   15    -3.
   21   15     3.
   26   15    -6.
    6   16     5.
    9   16     7.
   16   16   -22.
   17   16     1.
   18   16    -4.
   19   16    -8.
   20   16     8.
   24   16    -5.
   28   16     6.
    5   17     1.
   10   17     6.
   14   17     4.
   17   17   -10.
   28   17    -7.
    8   18    -2.
   14   18     1.
   18   18    -8.
   17   19     5.
   19   19   -19.
   22   19     8.
   15   20    -1.
   20   20    -7.
   22   20     1.
   20   21    -2.
   21   21    12.
   24   21    -6.
   26   21     2.
   27   21     3.
   22   22    24.
   23   23   -10.
   26   23    -4.
   27   23    -2.
   28   23     8.
    7   24     7.
    9   24     1.
   14   24     7.
   16   24     3.
   19   24    -5.
   21   24    -3.
   24   24    13.
   29   24    -8.
   14   25    -4.
   20   25    -8.
   25   25     1.
   12   26    -1.
   22   26     1.
   26   26   -11.
   27   26    -1.
   28   26     2.
    2   27    -5.
   11   27     7.
   21   27    -3.
   23   27    -6.
   27   27    -2.
   18   28    -3.
   19   28     3.
   28   28   -17.
    2   29     8.
   10   29    -7.
   11   29     1.
   24   29     8.
   27   29    -4.
   29   29   -12.
   30   30    -7.
