    1    1     5.
   15    1    -4.
   16    1    -8.
    2    2     6.
   18    2     7.
    1    3     2.
    3    3    -7.
    4    3     5.
    5    3     8.
    1    4    -1.
    4    4    14.
   14    4    -5.
   17    4    -3.
   21    4    -2.
    5    5    18.
    8    5    -7.
   14    5     5.
   16    5     5.
   22    5     7.
    3    6     2.
    5    6     5.
    6    6   -10.
   10    6     3.
   13    6    -1.
   22    6    -4.
    6    7     5.
    7    7    13.
   12    7     5.
   16    7    -5.
   22    7    -3.
    2    8    -6.
    8    8   -15.
   12    8    -5.
   16    8    -1.
   22    8    -8.
    6    9    -4.
    7    9    -1.
    9    9    -5.
   10    9    -7.
    7   10    -8.
   10   10    -9.
   19   10    -3.
    4   11    -7.
   11   11    -8.
   13   11    -3.
    3   12     2.
   12   12     3.
   15   12    -3.
   16   12    -3.
   21   12     3.
    6   13    -3.
   13   13    -3.
   20   13    -5.
   14   14    -3.
   17   14     3.
   21   14     1.
    4   15     7.
   15   15     6.
   19   15    -8.
    6   16     2.
   11   16    -3.
   12   16     6.
   15   16    -7.
   16   16   -16.
   18   16    -6.
   20   16     6.
    4   17    -8.
   12   17     4.
   17   17     6.
    7   18     4.
    8   18    -3.
   10   18     6.
   14   18    -7.
   18   18    24.
    7   19     2.
   11   19    -5.
   12   19    -5.
   18   19    -3.
   19   19     5.
   22   19     8.
    4   20     3.
    5   20     5.
   18   20     8.
   20   20    -7.
    8   21    -5.
   10   21    -5.
   13   21    -1.
   20   21    -8.
   21   21    -6.
    1   22     6.
    3   22    -7.
    9   22     5.
   22   22   -30.
