    1    1     6.
    3    1    -2.
    8    1    -5.
    2    2     1.
    7    2     7.
    9    2     1.
   11    2    -8.
    3    3    -5.
    5    3    -6.
    4    4    -4.
    5    5     3.
   11    5     5.
   12    5     6.
   13    5     2.
    1    6     6.
    6    6    -1.
    8    6     4.
    2    7    -5.
    5    7    -3.
    7    7    10.
    8    8     9.
    9    9     1.
   12    9     3.
    3   10    -7.
    4   10    -3.
   10   10     5.
   11   11    -3.
    2   12     6.
    6   12     1.
   12   12     3.
    4   13    -7.
    7   13     3.
   10   13     5.
   13   13    -2.
