    1    1    -3.
    6    1    -6.
   10    1    -3.
   20    1     2.
    2    2    -1.
    6    2    -2.
    7    2    -4.
   18    2     5.
   27    2     2.
    3    3    -5.
    6    3    -2.
    7    3    -4.
   19    3     2.
   24    3     1.
    4    4    -1.
    6    4     7.
   12    4    -8.
   13    4    -4.
   20    4     7.
    3    5    -1.
    5    5     2.
   13    5    -1.
   17    5     4.
    6    6    15.
   22    6    -3.
    2    7     3.
    4    7    -7.
    7    7     4.
   14    7     6.
    4    8     2.
    5    8    -3.
    8    8   -15.
   19    8    -2.
   20    8    -1.
    6    9     3.
    9    9   -10.
   10    9    -5.
   12    9    -5.
   17    9    -4.
   26    9     5.
   10   10    -3.
   11   10     6.
   15   10     7.
   19   10     1.
    1   11     6.
   11   11    15.
   16   11     4.
   19   11    -7.
   22   11     6.
    8   12    -7.
   10   12    -3.
   12   12     9.
   15   12    -1.
   17   12     5.
   19   12     7.
   25   12    -3.
   13   13    11.
   15   13    -7.
   26   13    -4.
    1   14     5.
    2   14     8.
    9   14    -5.
   12   14    -4.
   13   14     6.
   14   14    -1.
    5   15    -4.
   11   15    -4.
   15   15    -4.
    6   16    -2.
    7   16    -8.
    9   16     1.
   16   16     2.
   18   16    -7.
   22   16     5.
   23   16    -6.
    7   17     2.
    8   17     8.
    9   17     4.
   17   17     5.
   19   17    -2.
   26   17    -8.
    5   18    -5.
   18   18     2.
   11   19     5.
   19   19   -17.
    1   20    -8.
    2   20    -4.
    5   20    -4.
    7   20    -6.
   15   20    -5.
   20   20     6.
   24   20     5.
   25   20    -7.
    9   21     8.
   21   21    -6.
    3   22    -6.
    7   22     8.
   11   22     8.
   16   22    -4.
   21   22     6.
   22   22    -2.
   23   23    -6.
    3   24    -2.
   10   24     8.
   14   24     5.
   24   24     6.
    2   25    -8.
   13   25    -5.
   25   25     4.
   26   25     3.
    3   26    -4.
    4   26     4.
   13   26     5.
   16   26    -6.
   26   26     6.
   27   26     4.
    6   27    -1.
   27   27    -2.
