    1    1     3.
   11    1    -1.
    2    2    -3.
   10    2    -4.
    1    3    -5.
    3    3    10.
    7    3     6.
    3    4    -8.
    4    4     3.
    8    4    -6.
   11    4    -8.
   12    4    -1.
    1    5     8.
    5    5    -2.
    7    5     7.
    5    6    -2.
    6    6     4.
    5    7    -1.
    7    7   -19.
    8    7     1.
    3    8    -2.
    4    8    -4.
    5    8     1.
    8    8     5.
    9    8     2.
    9    9     2.
   12    9    -4.
    7   10    -6.
   10   10    -4.
    2   11     2.
    4   11     1.
   11   11     7.
    2   12    -1.
    6   12    -4.
   12   12     3.
