    1    1    13.
    5    1     8.
    9    1    -6.
    2    2   -18.
   15    2    -6.
    1    3    -3.
    3    3    -6.
    5    3    -8.
   15    3     2.
   19    3    -4.
    2    4     1.
    3    4    -5.
    4    4    -9.
    9    4     8.
    5    5    -6.
   14    5     1.
   18    5    -4.
    1    6     3.
    5    6    -5.
    6    6     8.
   17    6    -1.
    5    7    -6.
    7    7     7.
   11    7     7.
    8    8    15.
   11    8     8.
    1    9     7.
    2    9     5.
    9    9    -6.
    2   10     8.
    8   10    -7.
    9   10    -3.
   10   10     8.
   12   10    -1.
    7   11     7.
    8   11     8.
   11   11     8.
    2   12    -4.
    3   12     1.
   12   12    -8.
    1   13    -8.
    6   13    -8.
   13   13    -8.
   15   13     3.
   16   13     7.
   17   13    -4.
    9   14    -5.
   14   14    -7.
    4   15    -4.
   15   15   -11.
    1   16     2.
    4   16    -5.
   11   16     7.
   12   16     7.
   14   16    -8.
   16   16    -3.
   18   16     7.
   10   17     8.
   17   17     5.
    5   18     5.
   13   18     8.
   18   18    -3.
   16   19     4.
   19   19    -4.
