    1    1     5.
    2    1    -5.
   15    1     3.
   16    1    -7.
    2    2     5.
    9    2    -5.
   18    2    -1.
   19    2     1.
    3    3     4.
    8    3    -4.
   13    3     5.
    4    4     5.
   13    4     6.
    5    5    -6.
    6    5     2.
    7    5    -2.
   12    5     7.
   14    5    -1.
   17    5    -4.
   18    5    -5.
    1    6    -2.
    4    6     1.
    6    6    -3.
    3    7     1.
    6    7    -2.
    7    7    -6.
   19    7     8.
    2    8     6.
    8    8   -28.
   11    8     2.
   18    8     2.
    1    9    -4.
    9    9     7.
   10    9     1.
   19    9     6.
    2   10     2.
    8   10    -6.
   10   10     9.
   14   10    -7.
    5   11     4.
    6   11     1.
   11   11     7.
    5   12    -2.
    8   12     8.
   12   12     3.
   14   12    -2.
   16   12    -8.
    2   13     6.
    4   13    -1.
    6   13     2.
    8   13     2.
   13   13     2.
   15   13     7.
    3   14    -2.
    4   14     1.
    9   14     2.
   10   14     5.
   14   14    -9.
   15   14    -6.
    4   15    -8.
    8   15     8.
   11   15     4.
   12   15    -4.
   15   15    -6.
   11   16     4.
   16   16    -9.
   17   16    -7.
    1   17     4.
   10   17    -5.
   12   17    -8.
   13   17     3.
   15   17    -2.
   17   17     9.
   19   17    -3.
    1   18    -7.
    4   18     4.
    7   18     4.
   11   18     5.
   14   18     3.
   16   18     6.
   17   18    -2.
   18   18    -8.
    3   19    -5.
   19   19     4.
