    1    1    -5.
   25    1     1.
    2    2    -8.
    9    2     5.
   11    2     7.
   15    2    -1.
   17    2     3.
   18    2     3.
   23    2    -3.
    3    3     1.
   10    3     8.
   25    3    -1.
    4    4    -8.
    6    4     5.
   10    4     7.
   18    4     6.
   23    4    -1.
   26    4     8.
    2    5    -2.
    4    5     7.
    5    5   -18.
    7    5     4.
   19    5     1.
   21    5     2.
   23    5     2.
   25    5     2.
   26    5    -7.
   27    5     1.
    4    6     2.
    6    6    17.
   14    6    -7.
   16    6     2.
   27    6     7.
    7    7     2.
    9    7    -3.
   10    7     3.
   14    7    -1.
   15    7    -6.
   18    7    -4.
   23    7    -3.
    8    8     7.
    9    8     1.
   25    8     6.
    9    9    18.
   17    9     8.
    2   10    -3.
    5   10     4.
    7   10    -5.
   10   10    -6.
   27   10    -6.
    1   11     5.
    2   11     1.
    4   11    -2.
   11   11    -7.
   13   11     3.
   17   11     3.
   18   11     4.
    5   12    -2.
   10   12    -3.
   11   12    -3.
   12   12    -9.
   15   12     7.
   16   12    -2.
   18   12    -3.
   24   12    -6.
    2   13    -5.
    6   13     5.
   11   13    -8.
   12   13    -5.
   13   13   -12.
   22   13    -7.
   23   13     2.
   24   13     1.
    8   14     4.
   14   14    18.
   17   14     6.
   21   14    -6.
    4   15    -2.
   12   15     4.
   15   15   -17.
   26   15    -5.
   27   15    -5.
    3   16    -8.
    6   16    -2.
    9   16    -3.
   16   16    -1.
   19   16    -2.
    4   17    -4.
   13   17    -2.
   17   17     2.
   11   18    -3.
   18   18    -5.
   21   18    -2.
   22   18    -1.
   23   18    -6.
   27   18     7.
    5   19     6.
    9   19    -8.
   10   19    -1.
   13   19     7.
   19   19     1.
    3   20     4.
    7   20     2.
   11   20     8.
   16   20     1.
   20   20     3.
   22   20     3.
   14   21    -6.
   21   21     9.
   23   21     8.
    4   22     8.
    6   22    -8.
    8   22     3.
   10   22    -7.
   22   22    -5.
   24   22    -2.
   27   22    -4.
    2   23    -8.
    7   23     5.
   10   23    -2.
   11   23    -8.
   21   23    -1.
   23   23   -11.
   25   23    -8.
    3   24     5.
    4   24     7.
    5   24    -2.
    7   24     2.
   10   24    -7.
   11   24     6.
   14   24     6.
   21   24    -7.
   24   24   -10.
   27   24     3.
    6   25    -1.
   15   25     5.
   18   25    -6.
   21   25    -7.
   24   25    -1.
   25   25    16.
    2   26     7.
   21   26    -2.
   25   26     2.
   26   26     6.
    5   27    -8.
   18   27     7.
   20   27     3.
   27   27     7.
