    1    1   -14.
    3    1     1.
   12    1     8.
   17    1     5.
    2    2     5.
    5    2     5.
   18    2     1.
   20    2     8.
   22    2    -4.
   24    2    -7.
    3    3    -5.
   12    3    -3.
   15    3     7.
   24    3    -5.
   26    3    -5.
   28    3    -1.
    1    4    -2.
    3    4    -4.
    4    4     4.
   12    4     4.
   18    4     3.
   19    4     8.
   23    4    -2.
   24    4    -4.
    5    5    -3.
   10    5    -5.
   22    5    -5.
    1    6     2.
    3    6    -5.
    4    6     3.
    6    6    -5.
   12    6     8.
   16    6    -2.
   18    6     5.
    6    7     1.
    7    7    12.
    1    8     8.
    3    8     5.
    8    8    -3.
   17    8     6.
   23    8    -5.
    1    9     8.
    5    9    -6.
    9    9    14.
   18    9     4.
   22    9    -8.
   25    9     4.
   10   10     1.
   15   10     7.
   19   10     4.
   20   10    -1.
   10   11    -8.
   11   11    16.
   19   11    -7.
   22   11    -5.
    9   12     6.
   12   12    15.
   13   12     8.
   18   12    -4.
   21   12     8.
   11   13    -5.
   13   13    -9.
    5   14    -4.
    9   14     2.
   14   14    14.
   22   14    -5.
   23   14    -5.
   12   15    -7.
   13   15    -3.
   15   15   -11.
   19   15     3.
   22   15    -3.
   23   15     7.
    7   16    -4.
   14   16    -8.
   16   16     2.
   26   16     2.
    5   17     6.
    6   17     5.
   11   17     8.
   17   17     2.
   20   17     8.
    2   18    -5.
    6   18     1.
    7   18    -5.
   17   18     8.
   18   18    14.
    4   19    -3.
    7   19     4.
   13   19     4.
   19   19    -1.
    5   20     4.
   20   20     4.
   23   20    -5.
   25   20     3.
   26   20    -7.
   10   21     3.
   14   21    -6.
   15   21     6.
   16   21    -4.
   17   21     5.
   21   21    -8.
    4   22    -2.
    6   22     2.
    7   22     3.
   22   22    -4.
    1   23    -6.
   23   23    13.
   23   24    -2.
   24   24     6.
    7   25     4.
   10   25     1.
   18   25     5.
   19   25     3.
   25   25    -7.
   27   25    -3.
   15   26    -5.
   26   26    14.
   27   26     6.
    8   27    -2.
    9   27     6.
   11   27    -3.
   12   27     1.
   19   27    -4.
   23   27     5.
   27   27     3.
    8   28    -1.
   20   28     5.
   28   28    -1.
