    1    1     7.
    8    1    -8.
   11    1     6.
   15    1    -5.
    2    2   -12.
    5    2    -6.
   18    2     6.
   21    2    -3.
   23    2     5.
    3    3   -10.
   26    3     4.
    2    4    -7.
    4    4    -5.
   16    4    -2.
   25    4    -3.
    5    5    17.
   13    5     5.
   17    5    -8.
   21    5     1.
   27    5     5.
    1    6     3.
    6    6    -7.
   25    6    -2.
   27    6     8.
    7    7    -6.
   11    7     7.
   14    7    -3.
    5    8     5.
    8    8    18.
   10    8    -6.
   15    8     4.
   20    8     2.
   21    8     6.
   24    8     4.
    2    9    -8.
    6    9    -7.
    8    9    -3.
    9    9     9.
   10    9    -6.
   24    9     7.
    9   10     4.
   10   10   -18.
   11   10    -1.
   29   10     4.
    3   11    -8.
   11   11   -16.
   15   11     7.
   21   11    -5.
   22   11    -8.
   11   12     1.
   12   12    -3.
   15   12     8.
   16   12     7.
   17   12     3.
   26   12     5.
   27   12     5.
   13   13    10.
   24   13    -5.
    8   14    -6.
   14   14    -7.
   19   14     2.
   21   14     1.
    4   15     8.
   12   15    -3.
   15   15    -4.
   19   15     6.
   28   15     4.
    2   16    -8.
    5   16    -7.
    7   16    -2.
    9   16    -6.
   16   16   -13.
   28   16    -4.
   29   16    -7.
   14   17    -8.
   15   17    -1.
   17   17    -5.
   20   17    -1.
   29   17     1.
    9   18    -8.
   18   18    21.
   26   18     5.
   27   18    -7.
   28   18     7.
   11   19    -8.
   15   19    -5.
   19   19     2.
   22   19     7.
   24   19    -4.
   26   19     8.
   29   19     8.
    1   20     4.
    4   20     3.
   10   20    -1.
   16   20     4.
   20   20    10.
   27   20    -4.
   28   20    -4.
    5   21     2.
   21   21     5.
   22   21    -6.
   28   21     4.
   29   21     7.
    2   22     5.
   13   22     6.
   18   22     5.
   22   22   -32.
   11   23    -5.
   18   23    -1.
   23   23     5.
    3   24    -2.
    9   24    -5.
   18   24     3.
   23   24    -3.
   24   24    10.
   26   24    -5.
   29   24    -5.
   10   25     7.
   21   25     5.
   25   25    -1.
   17   26     7.
   19   26     6.
   20   26    -1.
   21   26     4.
   22   26     3.
   26   26   -14.
   28   26    -8.
    5   27    -3.
    7   27     4.
   13   27     1.
   14   27     2.
   17   27    -3.
   18   27    -8.
   20   27     6.
   22   27    -8.
   27   27    18.
    8   28    -1.
   18   28     2.
   23   28    -3.
   26   28    -7.
   27   28     3.
   28   28   -31.
   29   28    -2.
    3   29     4.
    9   29     8.
   29   29     4.
