    1    1   -13.
   15    1    -6.
    2    2     2.
    4    2     1.
    5    2     5.
    7    2     3.
   12    2     2.
   18    2    -2.
    3    3    14.
    7    3     2.
    9    3    -4.
   18    3     6.
    2    4     8.
    4    4    -2.
    8    4    -4.
   12    4     2.
   16    4    -4.
    2    5    -1.
    5    5    19.
   10    5    -4.
   11    5    -5.
   14    5     7.
   19    5     5.
    2    6     4.
    3    6    -3.
    6    6    -3.
   11    6    -6.
   16    6     3.
   18    6     7.
    7    7    -4.
    9    7    -8.
   16    7     5.
    8    8     1.
   12    8     6.
    8    9     6.
    9    9    -8.
    5   10    -7.
    8   10    -6.
   10   10     8.
   15   10    -1.
    8   11     7.
    9   11    -5.
   11   11    12.
   19   11     6.
    3   12    -4.
    5   12     5.
   11   12     7.
   12   12     1.
   13   12     7.
    2   13     7.
    3   13    -8.
    6   13     3.
   10   13    -4.
   11   13     4.
   13   13     7.
   17   13     7.
    5   14     3.
    9   14     7.
   14   14    11.
   19   14    -3.
    1   15    -5.
    3   15     7.
   15   15    -7.
    4   16     1.
    7   16     4.
   11   16    -2.
   16   16     2.
   14   17    -4.
   17   17     7.
    1   18    -5.
    5   18    -1.
    7   18    -1.
   18   18    15.
    1   19     3.
   12   19    -1.
   19   19   -14.
