    1    1    -8.
    2    1    -8.
    2    2    -2.
    7    2     6.
    3    3    -5.
    4    3    -7.
    6    3    -7.
    7    3     5.
    4    4    10.
    5    4     4.
    6    4    -8.
    5    5   -12.
    7    5    -4.
    2    6    -6.
    4    6     3.
    6    6   -22.
    8    6     7.
    9    6    -1.
   11    6     4.
    3    7    -8.
    7    7    -5.
    3    8    -3.
    5    8     8.
    8    8     7.
   10    8    -2.
    1    9    -8.
    6    9     7.
    9    9     1.
   10   10     8.
   10   11     6.
   11   11    -4.
