    1    1    -6.
   20    1     6.
   24    1     6.
    2    2     4.
    4    2     1.
    5    2    -8.
    7    2     6.
   16    2     8.
   25    2     1.
    3    3   -14.
   22    3    -8.
   23    3    -3.
   24    3    -8.
    4    4   -17.
    5    4    -4.
   10    4    -5.
   20    4     1.
   27    4     2.
    5    5     8.
   15    5    -7.
   20    5    -1.
    4    6     8.
    6    6    -7.
    9    6     4.
   15    6    -8.
   25    6    -3.
   26    6    -7.
    7    7    -3.
   13    7    -3.
   15    7     7.
   18    7     5.
   19    7     1.
    8    8     1.
   10    8     4.
   18    8    -8.
   24    8     4.
    4    9     7.
    9    9     4.
   18    9     4.
    6   10    -1.
    7   10     4.
   10   10   -26.
   15   10     4.
   25   10     3.
   10   11     8.
   11   11    16.
   13   11     1.
   20   11    -7.
   27   11     8.
    1   12     4.
    2   12     7.
   12   12    -5.
   15   12     4.
   22   12     5.
   13   13   -11.
   14   13    -8.
   15   13    -8.
   16   13     5.
   18   13     3.
   21   13    -8.
   22   13    -1.
   27   13    -6.
    7   14     4.
   10   14    -7.
   14   14     3.
   19   14    -4.
   23   14     3.
   27   14    -7.
   29   14     1.
    2   15    -5.
   10   15     6.
   15   15    -7.
   16   15     3.
    2   16     6.
   16   16     3.
   21   16    -7.
    1   17    -1.
    3   17     8.
    6   17    -5.
   11   17    -2.
   17   17     2.
   20   17    -6.
   21   17     7.
    1   18    -7.
    2   18    -3.
   14   18    -5.
   18   18   -15.
   19   18    -6.
   24   18     3.
   28   18     8.
    7   19    -7.
   10   19     5.
   19   19     1.
    1   20    -4.
    7   20     4.
    8   20    -1.
   13   20     7.
   20   20    14.
    1   21    -3.
    5   21     7.
   16   21    -1.
   20   21     4.
   21   21    -5.
   26   21    -8.
   27   21    -7.
   11   22     7.
   14   22    -7.
   18   22     8.
   22   22    -6.
   25   22     3.
    2   23    -1.
    4   23    -1.
    5   23     7.
    7   23    -2.
   11   23    -7.
   20   23     4.
   21   23    -4.
   23   23     6.
   25   23     5.
    3   24     4.
    6   24    -6.
   16   24    -5.
   22   24    -7.
   24   24     4.
   25   24    -8.
   26   24     4.
   28   24    -6.
   29   24    -3.
    7   25    -8.
    9   25    -8.
   14   25     7.
   16   25     3.
   17   25     2.
   18   25    -6.
   19   25     6.
   22   25    -8.
   25   25    15.
    2   26     1.
    3   26    -5.
    5   26    -1.
    6   26     7.
   10   26     4.
   12   26     5.
   15   26     7.
   24   26    -5.
   26   26    11.
    1   27     8.
    3   27     3.
    5   27    -5.
   18   27    -4.
   19   27    -6.
   27   27   -14.
   28   27     8.
   29   27     4.
    1   28    -3.
   10   28     7.
   14   28     6.
   18   28     5.
   19   28     2.
   20   28    -7.
   21   28     7.
   28   28    -6.
    2   29    -1.
    3   29     2.
   22   29    -7.
   29   29    -6.
